filename,duration_sec,rms_db,silence_ratio,clipping_ratio,zero_crossing_rate,quality_score,quality
Yali Good News 039 Picture 39 Bearing Fruit 31721_002.wav,15.0,-22.09609959886365,0.31769722814498935,0.0,0.08897338086353944,100,GOOD
Yali Good News 039 Picture 39 Bearing Fruit 31721_001.wav,15.0,-21.098393602877024,0.23667377398720682,0.0,0.09685251199360341,100,GOOD
Yali Good News 038 Picture 38 Jesus Will Return 31721_005.wav,15.0,-20.275976387349655,0.2281449893390192,0.0,0.08072153184968017,100,GOOD
Yali Good News 038 Picture 38 Jesus Will Return 31721_004.wav,15.0,-21.26843222096646,0.26652452025586354,0.0,0.08601454224413646,100,GOOD
Yali Good News 038 Picture 38 Jesus Will Return 31721_003.wav,15.0,-23.175134039724927,0.3304904051172708,0.0,0.0948004814099147,100,GOOD
Yali Good News 038 Picture 38 Jesus Will Return 31721_002.wav,15.0,-22.67954120728139,0.3368869936034115,0.0,0.09096398587420043,100,GOOD
Yali Good News 038 Picture 38 Jesus Will Return 31721_001.wav,15.0,-21.720594861765147,0.21535181236673773,0.0,0.10805903518123668,100,GOOD
Yali Good News 037 Picture 37 Meeting for Worship 31721_005.wav,8.1213125,-21.512261350757154,0.1377952755905512,0.0,0.0626595564714567,100,GOOD
Yali Good News 037 Picture 37 Meeting for Worship 31721_004.wav,15.0,-21.50083949822175,0.2601279317697228,0.0,0.0978707189498934,100,GOOD
Yali Good News 037 Picture 37 Meeting for Worship 31721_003.wav,15.0,-21.37016664562293,0.27505330490405117,0.0,0.10554579224413646,100,GOOD
Yali Good News 037 Picture 37 Meeting for Worship 31721_002.wav,15.0,-23.019794526869415,0.3390191897654584,0.0,0.10459838086353944,100,GOOD
Yali Good News 037 Picture 37 Meeting for Worship 31721_001.wav,15.0,-22.580979947114677,0.31343283582089554,0.0,0.11009232575959488,100,GOOD
Yali Good News 036 Picture 36 The Body of Christ 31721_007.wav,14.2138125,-22.173106361392648,0.19775280898876405,0.0,0.07200886587078652,100,GOOD
Yali Good News 036 Picture 36 The Body of Christ 31721_006.wav,15.0,-22.088578481429913,0.34754797441364604,0.0,0.0955261360607676,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_002.wav,15.0,-22.695786379822746,0.2942430703624733,0.0,0.17110978311567165,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_001.wav,15.0,-22.459555221724745,0.17270788912579957,0.0,0.14971806703091683,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 001 Introduction 65173_004.wav,9.0195625,-20.83143201038896,0.05673758865248227,0.0,0.07974914117907801,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 001 Introduction 65173_003.wav,15.0,-20.985961492776426,0.17270788912579957,0.0,0.12858558768656717,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 001 Introduction 65173_002.wav,15.0,-21.805045594384932,0.19402985074626866,0.0,0.11236611307302771,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 001 Introduction 65173_001.wav,15.0,-19.29277031425983,0.06609808102345416,0.0,0.08153568097014925,100,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_006.wav,15.0,-21.850744793081525,0.26652452025586354,0.0,0.10239747134861407,100,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_005.wav,15.0,-21.82551680347207,0.31556503198294245,0.0,0.09991650286513859,100,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_003.wav,15.0,-21.923470891302948,0.26439232409381663,0.0,0.1041746485207889,100,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_002.wav,15.0,-22.927339024248006,0.29850746268656714,0.0,0.11888971715085288,100,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_001.wav,15.0,-22.976654976347966,0.2579957356076759,0.0,0.11099913379530917,100,GOOD
Yali Good News 039 Picture 39 Bearing Fruit 31721_006.wav,7.27775,-21.220391335249467,0.09210526315789473,0.0,0.07496187979714912,100,GOOD
Yali Good News 039 Picture 39 Bearing Fruit 31721_005.wav,15.0,-22.775514724164587,0.31769722814498935,0.0,0.09225079957356076,100,GOOD
Yali Good News 039 Picture 39 Bearing Fruit 31721_004.wav,15.0,-23.012850613068117,0.29637526652452023,0.0,0.08990205223880597,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_003.wav,15.0,-22.067851331440522,0.2814498933901919,0.0,0.16894635361140725,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_002.wav,15.0,-23.798565173112213,0.3368869936034115,0.0,0.17196453558102345,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_001.wav,15.0,-23.285606030693245,0.31556503198294245,0.0,0.14893306902985073,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_007.wav,14.224625,-20.990539249686844,0.15056179775280898,0.0,0.11004542661516854,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_006.wav,15.0,-22.693757380097068,0.255863539445629,0.0,0.1416161380597015,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_005.wav,15.0,-22.996881091883022,0.2622601279317697,0.0,0.14704761627132196,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_004.wav,15.0,-21.995508913561125,0.2537313432835821,0.0,0.16606143390191896,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_003.wav,15.0,-22.352215005865816,0.2814498933901919,0.0,0.16421137893123666,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_002.wav,15.0,-23.779109194381466,0.32196162046908317,0.0,0.18004043676705758,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 003 Picture 2 Jesus Turns Water into Wine 65173_001.wav,15.0,-23.10826829209677,0.27078891257995735,0.0,0.1601749900053305,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_008.wav,12.8344375,-20.914206836575925,0.1517412935323383,0.0,0.10724939754353234,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_007.wav,15.0,-23.503633982693344,0.32196162046908317,0.0,0.17954278551439232,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_006.wav,15.0,-23.124734370025042,0.31982942430703626,0.0,0.15897250632995735,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_005.wav,15.0,-22.12064241522669,0.2835820895522388,0.0,0.14148079357675905,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_004.wav,15.0,-22.61711472145659,0.27292110874200426,0.0,0.14881542344083157,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 002 Picture 1 The Birth of Jesus 65173_003.wav,15.0,-22.3473006025049,0.2857142857142857,0.0,0.17172299773454158,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_007.wav,9.5351875,-22.097166454960675,0.026845637583892617,0.0,0.06685520658557047,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_006.wav,15.0,-21.984805949470513,0.208955223880597,0.0,0.12426497534648187,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_005.wav,15.0,-22.10939233761849,0.2622601279317697,0.0,0.15625728777985073,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_004.wav,15.0,-21.548674464850627,0.279317697228145,0.0,0.1486884078491471,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_003.wav,15.0,-21.717988653912833,0.29850746268656714,0.0,0.14067080890191896,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_002.wav,15.0,-21.035358510940114,0.232409381663113,0.0,0.135771338619403,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 005 Picture 4 A Ruler Kneels before Jesus 65173_001.wav,15.0,-23.494740124536953,0.3304904051172708,0.0,0.13419821928304904,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_012.wav,8.9866875,-19.29975567727038,0.046263345195729534,0.0,0.07341247775800712,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_011.wav,15.0,-22.26989727284156,0.26652452025586354,0.0,0.1303117503997868,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_010.wav,15.0,-21.7479978643,0.255863539445629,0.0,0.16585841717750532,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_009.wav,15.0,-21.909873247458442,0.23667377398720682,0.0,0.14628552272121534,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_008.wav,15.0,-23.564470244445367,0.326226012793177,0.0,0.15752223813965885,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_007.wav,15.0,-24.58045484050146,0.3326226012793177,0.0,0.1615492570628998,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_006.wav,15.0,-22.6108147782092,0.32196162046908317,0.0,0.16026764892057568,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_005.wav,15.0,-23.084547340690136,0.3304904051172708,0.0,0.15737127698560768,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 004 Picture 3 Jesus Speaks to Nicodemus 65173_004.wav,15.0,-22.044805686904446,0.21535181236673773,0.0,0.16207918276918976,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_007.wav,15.0,-22.638552988624166,0.24093816631130063,0.0,0.11390695795575694,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_006.wav,15.0,-20.806694161962504,0.21961620469083157,0.0,0.13735591018123666,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_005.wav,15.0,-20.852286206303376,0.19829424307036247,0.0,0.1530673224280384,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_004.wav,15.0,-20.825444830152165,0.19189765458422176,0.0,0.12599842583955223,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_003.wav,15.0,-21.873676443058294,0.23667377398720682,0.0,0.15090389292377399,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_002.wav,15.0,-22.053322597873972,0.22388059701492538,0.0,0.17404363506130063,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_001.wav,15.0,-22.66512397583174,0.23880597014925373,0.0,0.15511727078891258,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_009.wav,15.0,-20.664357628263986,0.12153518123667377,0.0,0.11285751765724947,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_008.wav,15.0,-22.973518489787622,0.2601279317697228,0.0,0.1450934501599147,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_007.wav,15.0,-23.507147173598103,0.279317697228145,0.0,0.1654534248400853,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_006.wav,15.0,-22.6262102607846,0.22388059701492538,0.0,0.16100787913113007,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_005.wav,15.0,-22.42236389080287,0.2878464818763326,0.0,0.1502427871801706,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_004.wav,15.0,-23.096017519005198,0.31556503198294245,0.0,0.14370668976545842,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_003.wav,15.0,-21.562239948019297,0.22174840085287847,0.0,0.12708222281449894,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_002.wav,15.0,-23.593347188644522,0.3049040511727079,0.0,0.1477430786913646,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 006 Picture 5 The Sick Man at the Pool 65173_001.wav,15.0,-22.51971893187308,0.21108742004264391,0.0,0.13822211487206823,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_001.wav,15.0,-22.157682152360444,0.18550106609808104,0.0,0.15499650186567165,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_006.wav,13.0884375,-21.59561865999383,0.09268292682926829,0.0,0.07306950266768293,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_005.wav,15.0,-22.47367282993716,0.19829424307036247,0.0,0.13425652152185502,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_004.wav,15.0,-21.562993734087243,0.232409381663113,0.0,0.16164191597814498,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_003.wav,15.0,-21.09567753554483,0.2260127931769723,0.0,0.14525378131663114,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_002.wav,15.0,-21.594484917206582,0.21321961620469082,0.0,0.16198860607675905,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 009 Picture 8 Jesus Heals a Blind Man 65173_001.wav,15.0,-23.821102673660782,0.2260127931769723,0.0,0.15631663113006397,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_008.wav,14.8193125,-20.815229170639164,0.14224137931034483,0.0,0.11870075094288793,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_007.wav,15.0,-23.006232412772864,0.21535181236673773,0.0,0.1448873101012793,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_006.wav,15.0,-23.583980709227657,0.2537313432835821,0.0,0.13307590118603413,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_005.wav,15.0,-22.167574577174275,0.24307036247334754,0.0,0.1407093300239872,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_004.wav,15.0,-21.87828739994898,0.2622601279317697,0.0,0.14913504464285715,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_003.wav,15.0,-22.180565472276147,0.26865671641791045,0.0,0.13071882496002132,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_002.wav,15.0,-23.557347127632696,0.26439232409381663,0.0,0.15653318230277186,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 008 Picture 7 Jesus Walks on the Water 65173_001.wav,15.0,-22.599100556565787,0.208955223880597,0.0,0.14075826226012794,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 007 Picture 6 Jesus Feeds 5000 People 65173_008.wav,8.496,-21.116963282727497,0.07142857142857142,0.0,0.053242848331766915,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_002.wav,15.0,-22.023899933771016,0.26865671641791045,0.0,0.13882491837686567,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_001.wav,15.0,-22.048628456075797,0.17484008528784648,0.0,0.1507883295575693,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_008.wav,12.61,-20.81630756702326,0.1291139240506329,0.0,0.09217019382911393,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_007.wav,15.0,-21.324897727668084,0.255863539445629,0.0,0.1368384778118337,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_006.wav,15.0,-21.497196502127778,0.2302771855010661,0.0,0.15840197727878466,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_005.wav,15.0,-21.883290658955733,0.21961620469083157,0.0,0.1449414478944563,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_004.wav,15.0,-22.48701028216669,0.2537313432835821,0.0,0.13900711287313433,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_003.wav,15.0,-21.316194328795103,0.2302771855010661,0.0,0.13478852945095948,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_002.wav,15.0,-20.80630643850068,0.15565031982942432,0.0,0.1239141208022388,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 011 Picture 10 Jesus Dies on the Cross 65173_001.wav,15.0,-21.590298816030717,0.13219616204690832,0.0,0.1573744003198294,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_007.wav,13.2681875,-20.631707598233792,0.1108433734939759,0.0,0.09310288027108433,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_006.wav,15.0,-22.568307277514272,0.24520255863539445,0.0,0.1499085904184435,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_005.wav,15.0,-23.671304992718866,0.2878464818763326,0.0,0.15301734908049042,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_004.wav,15.0,-22.18333672804315,0.2515991471215352,0.0,0.12926335121268656,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_003.wav,15.0,-22.637636714426755,0.2579957356076759,0.0,0.17632158682036247,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 010 Picture 9 Jesus Calls Lazarus from Death 65173_002.wav,15.0,-22.74020402364538,0.3006396588486141,0.0,0.16881725579690832,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_005.wav,15.0,-23.269657478774132,0.26652452025586354,0.0,0.15760552705223882,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_004.wav,15.0,-22.27820633192541,0.2046908315565032,0.0,0.1515774920042644,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_003.wav,15.0,-22.27840318197081,0.21535181236673773,0.0,0.15349834255063965,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_002.wav,15.0,-21.22425831315371,0.21535181236673773,0.0,0.14143810800906184,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_001.wav,15.0,-21.804474429393544,0.18976545842217485,0.0,0.11256496535181236,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_006.wav,14.0788125,-22.3961122835598,0.1409090909090909,0.0,0.07923805930397727,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_005.wav,15.0,-21.571848062515045,0.24093816631130063,0.0,0.14769518756663114,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_004.wav,15.0,-21.255328056419643,0.2601279317697228,0.0,0.1480710287846482,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_003.wav,15.0,-21.684508889065487,0.23880597014925373,0.0,0.16402606110074627,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_002.wav,15.0,-22.63494193792447,0.2601279317697228,0.0,0.1800456423240938,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 013 Picture 12 Jesus Appears to His Friends 65173_001.wav,15.0,-23.01840108605208,0.279317697228145,0.0,0.15159102645255865,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_007.wav,5.4213125,-19.749377296614835,0.2529411764705882,0.0,0.07236902573529412,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_006.wav,15.0,-22.9958284645528,0.2814498933901919,0.0,0.11662738206289978,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_005.wav,15.0,-21.931762088459436,0.2622601279317697,0.0,0.16469549573560768,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_004.wav,15.0,-22.543805657839876,0.3049040511727079,0.0,0.15847485507729211,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 012 Picture 11 Mary and Jesus at the Tomb 65173_003.wav,15.0,-22.80706350852752,0.2814498933901919,0.0,0.15971690098614072,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_008.wav,15.0,-22.664665742274416,0.21961620469083157,0.0,0.1542208738672708,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_007.wav,15.0,-22.276140516781933,0.24520255863539445,0.0,0.16410518556769724,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_006.wav,15.0,-23.72253011416522,0.26439232409381663,0.0,0.17709617370735609,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_005.wav,15.0,-22.34119412885341,0.22388059701492538,0.0,0.16772096548507462,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_004.wav,15.0,-20.509675387271706,0.2537313432835821,0.0,0.1353569762793177,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_003.wav,15.0,-21.598368873223606,0.24520255863539445,0.0,0.1315579607542644,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_002.wav,15.0,-21.494191430759617,0.208955223880597,0.0,0.12302917610607676,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_001.wav,15.0,-22.69756600589901,0.2260127931769723,0.0,0.13165790744936035,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_006.wav,15.0,-21.87929649868146,0.1812366737739872,0.0,0.09666823527452026,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_005.wav,15.0,-22.014288847377603,0.21321961620469082,0.0,0.1368655467084222,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_004.wav,15.0,-22.329605843179436,0.2579957356076759,0.0,0.13565993969882728,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_003.wav,15.0,-21.388203349815555,0.2260127931769723,0.0,0.13922886960287847,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_002.wav,15.0,-22.038073448403402,0.27292110874200426,0.0,0.13978794642857142,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 015 Picture 14 The Son Among the Pigs 65173_001.wav,15.0,-22.25462001211295,0.21961620469083157,0.0,0.16132958255597016,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_007.wav,13.49675,-19.920180782930416,0.17298578199052134,0.0,0.10234236152251185,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 014 Picture 13 Jesus Teaches Two Friends 65173_006.wav,15.0,-21.700931948509048,0.24307036247334754,0.0,0.14354739972014927,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_005.wav,15.0,-23.362135349794393,0.2771855010660981,0.0,0.1492495668976546,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_004.wav,15.0,-24.3954692899607,0.32196162046908317,0.0,0.15448948061034115,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_003.wav,15.0,-23.843118578794893,0.29637526652452023,0.0,0.1268313149653518,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_002.wav,15.0,-23.053814821956212,0.2579957356076759,0.0,0.1471558918576759,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_001.wav,15.0,-23.26426926514856,0.19189765458422176,0.0,0.1476420908848614,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_007.wav,13.4205625,-21.46852582887421,0.11666666666666667,0.0,0.07829357328869048,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_006.wav,15.0,-22.819980382961354,0.2302771855010661,0.0,0.15332760027985073,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_005.wav,15.0,-22.934021647641046,0.2601279317697228,0.0,0.1395307919109808,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_004.wav,15.0,-23.025733585658536,0.2622601279317697,0.0,0.1475827475346482,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_003.wav,15.0,-21.98561520939397,0.2345415778251599,0.0,0.11890741604477612,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_002.wav,15.0,-22.687609731185105,0.26652452025586354,0.0,0.13427838486140725,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 017 Picture 16 The Wealth of a Rich Man 65173_001.wav,15.0,-22.10813342060957,0.2025586353944563,0.0,0.14103207456023453,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_012.wav,13.1768125,-20.884877587230083,0.15776699029126215,0.0,0.09613688941140777,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_011.wav,15.0,-23.220560521483474,0.24733475479744135,0.0,0.1401263076359275,100,GOOD
